DeliveryDate,DeliveryHour,DeliveryInterval,SettlementPointName,SettlementPointType,SettlementPointPrice,DSTFlag
11/13/2018,7,3,PAP1_PAP1,RN,25.23,N
11/13/2018,7,3,PB2SES_CT1,RN,171.14,N
11/13/2018,7,3,PB2SES_CT2,RN,171.14,N
11/13/2018,7,3,PB2SES_CT3,RN,171.14,N
11/13/2018,7,3,PB2SES_CT4,RN,171.14,N
11/13/2018,7,3,PB2SES_CT5,RN,171.14,N
11/13/2018,7,3,PC_NORTH_1,RN,30.63,N
11/13/2018,7,3,PC_SOUTH_ALL,RN,30.63,N
11/13/2018,7,3,PEARSA_1_24,RN,22.99,N
11/13/2018,7,3,PEAR_PEARS_1,RN,23,N
11/13/2018,7,3,PEAR_PEARS_2,RN,23,N
11/13/2018,7,3,PENA_ALL,RN,24.78,N
11/13/2018,7,3,PH1_UNIT1_2,RN,36.53,N
11/13/2018,7,3,PH2_U1_U2,RN,36.53,N
11/13/2018,7,3,PNPI_GT2_RN,RN,31.69,N
11/13/2018,7,3,PR_PR_G2,RN,31.87,N
11/13/2018,7,3,PSA_CC1,LCCRN,31.95,N
11/13/2018,7,3,PSA_PSA_G1,PCCRN,31.95,N
11/13/2018,7,3,PSA_PSA_G2,PCCRN,31.95,N
11/13/2018,7,3,PSA_PSA_G3,PCCRN,31.95,N
11/13/2018,7,3,PSA_PSA_G4,PCCRN,31.95,N
11/13/2018,7,3,PSA_PSA_G5,PCCRN,31.95,N
11/13/2018,7,3,PSA_PSA_G6,PCCRN,31.95,N
11/13/2018,7,3,PSA_PSA_G7,PCCRN,31.95,N
11/13/2018,7,3,PSA_PUN1,PUN,31.95,N
11/13/2018,7,3,PSA_PUN2,PUN,31.95,N
11/13/2018,7,3,PSA_PUN3,PUN,31.95,N
11/13/2018,7,3,PSA_PUN4,PUN,31.95,N
11/13/2018,7,3,PSA_PUN5,PUN,31.95,N
11/13/2018,7,3,PSG_CC1,LCCRN,31.89,N
11/13/2018,7,3,PSG_PSG_GT2,PCCRN,31.89,N
11/13/2018,7,3,PSG_PSG_GT3,PCCRN,31.89,N
11/13/2018,7,3,PSG_PSG_ST1,PCCRN,31.89,N
11/13/2018,7,3,PYR_PYRON1,RN,36.63,N
11/13/2018,7,3,QALSW_ALL,PCCRN,14.71,N
11/13/2018,7,3,QALSW_CC1,LCCRN,14.71,N
11/13/2018,7,3,QALSW_CC2,LCCRN,14.71,N
11/13/2018,7,3,RAYBURN_CC1,LCCRN,26.64,N
11/13/2018,7,3,RAYBURN_G1_2,RN,26.89,N
11/13/2018,7,3,RAYB_G78910,PCCRN,26.64,N
11/13/2018,7,3,RDCAN_RDCNY1,RN,39.26,N
11/13/2018,7,3,REDFISH_ALL,RN,24.71,N
11/13/2018,7,3,REDGATE_ALL,RN,24.53,N
11/13/2018,7,3,REROCK_ALL,RN,414.97,N
11/13/2018,7,3,RHESS_1,RN,36.06,N
11/13/2018,7,3,RIGGIN_UNIT1,RN,577.19,N
11/13/2018,7,3,RIONOG_CC1,LCCRN,41.2,N
11/13/2018,7,3,RIONOG_CT1,PCCRN,41.2,N
11/13/2018,7,3,RIONOG_CT2,PCCRN,41.2,N
11/13/2018,7,3,RIONOG_CT3,PCCRN,41.2,N
11/13/2018,7,3,RIONOG_ST1,PCCRN,41.2,N
11/13/2018,7,3,RN_DEC_AGR_A,RN,37.12,N
11/13/2018,7,3,RN_DEC_AGR_B,RN,37.12,N
11/13/2018,7,3,RN_DEC_AGR_C,RN,37.12,N
11/13/2018,7,3,RN_DEC_AGR_D,RN,37.12,N
11/13/2018,7,3,RN_DEC_GSU0,RN,37.12,N
11/13/2018,7,3,RN_DEC_GSU1,RN,37.12,N
11/13/2018,7,3,RN_DEC_GSU2,RN,37.12,N
11/13/2018,7,3,RN_ECEC_HOLT,RN,116.91,N
11/13/2018,7,3,RN_OCI_ALAMO,RN,23.81,N
11/13/2018,7,3,RN_RTS1,RN,34.31,N
11/13/2018,7,3,RN_SR_WIND1,RN,24.61,N
11/13/2018,7,3,RN_TOSBATT,RN,51.09,N
11/13/2018,7,3,ROUTE66_RN,RN,36.54,N
11/13/2018,7,3,RSK_RN,RN,39.81,N
11/13/2018,7,3,SALVTION_GEN,RN,36.26,N
11/13/2018,7,3,SANDHSYD1_2,RN,36.39,N
11/13/2018,7,3,SANDHSYD3_4,RN,36.39,N
11/13/2018,7,3,SANDHSYD6_7,RN,36.39,N
11/13/2018,7,3,SANDHSYD_5AC,PCCRN,36.39,N
11/13/2018,7,3,SANDHSYD_CC1,LCCRN,36.39,N
11/13/2018,7,3,SANTACRU_ALL,RN,24.97,N
11/13/2018,7,3,SAN_SANMIGG1,RN,22.95,N
11/13/2018,7,3,SC2SES_UNIT1,RN,35.64,N
11/13/2018,7,3,SCES_UNIT1,RN,34.65,N
11/13/2018,7,3,SCLP_PUN1,PUN,31.23,N
11/13/2018,7,3,SCLP_PUN2,PUN,31.23,N
11/13/2018,7,3,SCLP_PUN3,PUN,31.23,N
11/13/2018,7,3,SCLP_PUN4,PUN,31.23,N
11/13/2018,7,3,SCLP_SCLPC_1,RN,31.23,N
11/13/2018,7,3,SCLP_SCLPC_2,RN,31.23,N
11/13/2018,7,3,SCLP_SCLPC_3,RN,31.23,N
11/13/2018,7,3,SCLP_SCLPC_4,RN,31.23,N
11/13/2018,7,3,SCSES_UNIT2,RN,35.64,N
11/13/2018,7,3,SD5SES_5,RN,35.66,N
11/13/2018,7,3,SDSES_PUN1,PUN,35.66,N
11/13/2018,7,3,SDSES_PUN2,PUN,35.66,N
11/13/2018,7,3,SDSES_PUN3,PUN,35.66,N
11/13/2018,7,3,SDSES_PUN4,PUN,35.66,N
11/13/2018,7,3,SDSES_UNIT4,RN,35.66,N
11/13/2018,7,3,SENATEWD_1,RN,36.55,N
11/13/2018,7,3,SGM_SIGNALMT,RN,54.8,N
11/13/2018,7,3,SHAFFER_ALL,RN,24.94,N
11/13/2018,7,3,SHANNONW_RN,RN,36.59,N
11/13/2018,7,3,SILASRAY_CC1,LCCRN,24.6,N
11/13/2018,7,3,SIL_SILAS_10,RN,24.6,N
11/13/2018,7,3,SIL_SILAS_6,PCCRN,24.6,N
11/13/2018,7,3,SIL_SILAS_9,PCCRN,24.6,N
11/13/2018,7,3,SIRIUS_UNIT1,RN,-14.77,N
11/13/2018,7,3,SJS_SJS_G1,RN,31.78,N
11/13/2018,7,3,SJS_SJS_G2,RN,31.78,N
11/13/2018,7,3,SKY1,RN,32.62,N
11/13/2018,7,3,SLTFRK_UN1_2,RN,36.53,N
11/13/2018,7,3,SL_PUN1,PUN,31.89,N
11/13/2018,7,3,SL_PUN2,PUN,31.89,N
11/13/2018,7,3,SL_SL_G1,RN,31.89,N
11/13/2018,7,3,SL_SL_G2,RN,31.89,N
11/13/2018,7,3,SL_SL_G3,RN,31.89,N
11/13/2018,7,3,SL_SL_G4,RN,31.89,N
11/13/2018,7,3,SOLARA_UNIT1,RN,36.51,N
11/13/2018,7,3,SPLAIN1_RN,RN,36.57,N
11/13/2018,7,3,SPLAIN2_RN,RN,36.57,N
11/13/2018,7,3,SPNC_SPNCE_4,RN,37.13,N
11/13/2018,7,3,SPNC_SPNCE_5,RN,37.13,N
11/13/2018,7,3,SPTX12B_RN,RN,7.79,N
11/13/2018,7,3,SRB_SRB_G1,RN,31.85,N
11/13/2018,7,3,SRB_SRB_G2,RN,31.85,N
11/13/2018,7,3,SRB_SRB_G3,RN,31.83,N
11/13/2018,7,3,SRB_SRB_G4,RN,31.88,N
11/13/2018,7,3,SRB_SRB_GT12,RN,31.85,N
11/13/2018,7,3,SRWE1_UNIT1,RN,34.27,N
11/13/2018,7,3,SSPURT_WIND1,RN,36.54,N
11/13/2018,7,3,STEAM_ENG123,RN,36.9,N
11/13/2018,7,3,STEA_STEAM_1,RN,36.9,N
11/13/2018,7,3,STEA_STEAM_2,RN,36.9,N
11/13/2018,7,3,STEA_STEAM_3,RN,36.9,N
11/13/2018,7,3,STELLA_RN,RN,24.78,N
11/13/2018,7,3,STP_STP_G1,RN,29.32,N
11/13/2018,7,3,STP_STP_G2,RN,29.32,N
11/13/2018,7,3,STWF_T1,RN,38.3,N
11/13/2018,7,3,SWEC_G1,RN,65.49,N
11/13/2018,7,3,SWEETWN2_2_4,RN,36.77,N
11/13/2018,7,3,SWEETWN3_3,RN,36.77,N
11/13/2018,7,3,SWEETWND_1,RN,36.77,N
11/13/2018,7,3,SWTWN4_WND45,RN,36.77,N
11/13/2018,7,3,SW_M_SW_MESA,RN,-0.93,N
11/13/2018,7,3,TAHOKA_ALL,RN,34.27,N
11/13/2018,7,3,TC_PUN1,PUN,31.76,N
11/13/2018,7,3,TC_PUN2,PUN,31.76,N
11/13/2018,7,3,TC_TCHP1,RN,31.76,N
11/13/2018,7,3,TEN_CC1,LCCRN,34.28,N
11/13/2018,7,3,TEN_CT1_STG,PCCRN,34.28,N
11/13/2018,7,3,TGCCS_ALL,PCCRN,35.74,N
11/13/2018,7,3,TGCCS_CC1,LCCRN,35.74,N
11/13/2018,7,3,TGF_TGFGT,RN,31.2,N
11/13/2018,7,3,TGW_T1_T2,RN,24.78,N
11/13/2018,7,3,THW_1_CCU,PCCRN,31.99,N
11/13/2018,7,3,THW_2_CCU,PCCRN,31.99,N
11/13/2018,7,3,THW_CC1,LCCRN,31.99,N
11/13/2018,7,3,THW_CC2,LCCRN,31.99,N
11/13/2018,7,3,THW_THWGT5X,RN,32.06,N
11/13/2018,7,3,THW_THWGT_1,RN,31.95,N
11/13/2018,7,3,TKWSW_CHAMP,RN,36.63,N
11/13/2018,7,3,TKWSW_ROSCOE,RN,36.63,N
11/13/2018,7,3,TNP_TNP_O_1,RN,34.74,N
11/13/2018,7,3,TNP_TNP_O_2,RN,34.74,N
11/13/2018,7,3,TNSKA_CC1,LCCRN,36.98,N
11/13/2018,7,3,TNSKA_CCU,PCCRN,36.98,N
11/13/2018,7,3,TORR_ALL,RN,23.82,N
11/13/2018,7,3,TRENT_TRENT,RN,38.3,N
11/13/2018,7,3,TRINITY_ALL,RN,36.53,N
11/13/2018,7,3,TRSES_UNIT6,RN,34.11,N
11/13/2018,7,3,TTWEC_G1,RN,35.54,N
11/13/2018,7,3,TXCTY_CC1,LCCRN,31.6,N
11/13/2018,7,3,TXCTY_CTA,PCCRN,31.6,N
11/13/2018,7,3,TXCTY_CTB,PCCRN,31.6,N
11/13/2018,7,3,TXCTY_CTC,PCCRN,31.6,N
11/13/2018,7,3,TXCTY_ST,PCCRN,31.6,N
11/13/2018,7,3,TYLRWIND_RN,RN,37,N
11/13/2018,7,3,UCC_COG_PUN1,PUN,31.6,N
11/13/2018,7,3,UCC_COG_PUN2,PUN,31.6,N
11/13/2018,7,3,UCC_UCC_C_1,RN,31.6,N
11/13/2018,7,3,UCC_UCC_C_2,RN,31.6,N
11/13/2018,7,3,VERTIGO_UN1,RN,36.47,N
11/13/2018,7,3,VICTORIA_CC1,LCCRN,27.13,N
11/13/2018,7,3,VICTPORT_ALL,RN,27.23,N
11/13/2018,7,3,VIC_VICTORG5,PCCRN,27.13,N
11/13/2018,7,3,VIC_VICTORG6,PCCRN,27.13,N
11/13/2018,7,3,VISTRON_PUN1,PUN,27.41,N
11/13/2018,7,3,VISTRON_PUN2,PUN,27.41,N
11/13/2018,7,3,VISTRON_TG1,RN,27.41,N
11/13/2018,7,3,VISTRON_TG2,RN,27.41,N
11/13/2018,7,3,VLSES_UNIT3,PCCRN,37.01,N
11/13/2018,7,3,WAKEWE_ALL,RN,36.62,N
11/13/2018,7,3,WAP_WAPGT_1,RN,31.69,N
11/13/2018,7,3,WAP_WAP_G1,RN,31.69,N
11/13/2018,7,3,WAP_WAP_G2,RN,31.69,N
11/13/2018,7,3,WAP_WAP_G3,RN,31.69,N
11/13/2018,7,3,WAP_WAP_G4,RN,31.69,N
11/13/2018,7,3,WAP_WAP_G5,RN,31.69,N
11/13/2018,7,3,WAP_WAP_G6,RN,31.46,N
11/13/2018,7,3,WAP_WAP_G7,RN,31.46,N
11/13/2018,7,3,WAP_WAP_G8,RN,31.53,N
11/13/2018,7,3,WAYMARK_RN,RN,7.95,N
11/13/2018,7,3,WCPP_CC1,LCCRN,36.58,N
11/13/2018,7,3,WCPP_CT1,PCCRN,36.58,N
11/13/2018,7,3,WCPP_CT2,PCCRN,36.58,N
11/13/2018,7,3,WCPP_ST1,PCCRN,36.58,N
11/13/2018,7,3,WEBBER_WS_T1,RN,36.28,N
11/13/2018,7,3,WEC_WECG1,RN,38.18,N
11/13/2018,7,3,WFCOGEN_13,PCCRN,36.56,N
11/13/2018,7,3,WFCOGEN_24,PCCRN,36.56,N
11/13/2018,7,3,WFCOGEN_CC1,LCCRN,36.56,N
11/13/2018,7,3,WHCCS2_4,PCCRN,35.81,N
11/13/2018,7,3,WHCCS2_5_6,PCCRN,35.81,N
11/13/2018,7,3,WHCCS2_CC2,LCCRN,35.81,N
11/13/2018,7,3,WHCCS_CC1,LCCRN,35.81,N
11/13/2018,7,3,WHCCS_CT1_ST,PCCRN,35.81,N
11/13/2018,7,3,WHCCS_CT2,PCCRN,35.81,N
11/13/2018,7,3,WHITE_PT_UN1,RN,25.26,N
11/13/2018,7,3,WHTTAIL_WR1,RN,36.97,N
11/13/2018,7,3,WIPOPA_1_2,RN,35.2,N
11/13/2018,7,3,WIPOPA_3_4,RN,35.2,N
11/13/2018,7,3,WIR_WIRTZ_G1,RN,34.56,N
11/13/2018,7,3,WIR_WIRTZ_G2,RN,34.56,N
11/13/2018,7,3,WL_RANCH_RN,RN,25.88,N
11/13/2018,7,3,WNDTS2_UNIT1,RN,36.61,N
11/13/2018,7,3,WND_WHITNEY,RN,35.03,N
11/13/2018,7,3,WOO_WOODWRD1,RN,577.19,N
11/13/2018,7,3,WOO_WOODWRD2,RN,-34.38,N
