DeliveryDate,DeliveryHour,DeliveryInterval,SettlementPointName,SettlementPointType,SettlementPointPrice,DSTFlag
11/15/2018,8,1,PANDA_T2_ST1,PCCRN,42.96,N
11/15/2018,8,1,PAP1_PAP1,RN,130.27,N
11/15/2018,8,1,PB2SES_CT1,RN,43.57,N
11/15/2018,8,1,PB2SES_CT2,RN,43.57,N
11/15/2018,8,1,PB2SES_CT3,RN,43.57,N
11/15/2018,8,1,PB2SES_CT4,RN,43.57,N
11/15/2018,8,1,PB2SES_CT5,RN,43.57,N
11/15/2018,8,1,PC_NORTH_1,RN,43.41,N
11/15/2018,8,1,PC_SOUTH_ALL,RN,43.41,N
11/15/2018,8,1,PEARSA_1_24,RN,55.18,N
11/15/2018,8,1,PEAR_PEARS_1,RN,55.54,N
11/15/2018,8,1,PEAR_PEARS_2,RN,55.54,N
11/15/2018,8,1,PENA_ALL,RN,84.35,N
11/15/2018,8,1,PH1_UNIT1_2,RN,42.99,N
11/15/2018,8,1,PH2_U1_U2,RN,42.99,N
11/15/2018,8,1,PNPI_GT2_RN,RN,40.54,N
11/15/2018,8,1,PR_PR_G2,RN,40.98,N
11/15/2018,8,1,PSA_CC1,LCCRN,41.04,N
11/15/2018,8,1,PSA_PSA_G1,PCCRN,41.04,N
11/15/2018,8,1,PSA_PSA_G2,PCCRN,41.04,N
11/15/2018,8,1,PSA_PSA_G3,PCCRN,41.04,N
11/15/2018,8,1,PSA_PSA_G4,PCCRN,41.04,N
11/15/2018,8,1,PSA_PSA_G5,PCCRN,41.04,N
11/15/2018,8,1,PSA_PSA_G6,PCCRN,41.04,N
11/15/2018,8,1,PSA_PSA_G7,PCCRN,41.04,N
11/15/2018,8,1,PSA_PUN1,PUN,41.04,N
11/15/2018,8,1,PSA_PUN2,PUN,41.04,N
11/15/2018,8,1,PSA_PUN3,PUN,41.04,N
11/15/2018,8,1,PSA_PUN4,PUN,41.04,N
11/15/2018,8,1,PSA_PUN5,PUN,41.04,N
11/15/2018,8,1,PSG_CC1,LCCRN,41,N
11/15/2018,8,1,PSG_PSG_GT2,PCCRN,41,N
11/15/2018,8,1,PSG_PSG_GT3,PCCRN,41,N
11/15/2018,8,1,PSG_PSG_ST1,PCCRN,41,N
11/15/2018,8,1,PYR_PYRON1,RN,43.21,N
11/15/2018,8,1,QALSW_ALL,PCCRN,43.54,N
11/15/2018,8,1,QALSW_CC1,LCCRN,43.54,N
11/15/2018,8,1,QALSW_CC2,LCCRN,43.54,N
11/15/2018,8,1,RAYBURN_CC1,LCCRN,17.88,N
11/15/2018,8,1,RAYBURN_G1_2,RN,137.04,N
11/15/2018,8,1,RAYB_G78910,PCCRN,17.88,N
11/15/2018,8,1,RDCAN_RDCNY1,RN,43.21,N
11/15/2018,8,1,REDFISH_ALL,RN,87.92,N
11/15/2018,8,1,REDGATE_ALL,RN,82.96,N
11/15/2018,8,1,REROCK_ALL,RN,43.74,N
11/15/2018,8,1,RHESS_1,RN,43.67,N
11/15/2018,8,1,RIGGIN_UNIT1,RN,43.85,N
11/15/2018,8,1,RIONOG_CC1,LCCRN,46.21,N
11/15/2018,8,1,RIONOG_CT1,PCCRN,46.21,N
11/15/2018,8,1,RIONOG_CT2,PCCRN,46.21,N
11/15/2018,8,1,RIONOG_CT3,PCCRN,46.21,N
11/15/2018,8,1,RIONOG_ST1,PCCRN,46.21,N
11/15/2018,8,1,RN_DEC_AGR_A,RN,42.77,N
11/15/2018,8,1,RN_DEC_AGR_B,RN,42.77,N
11/15/2018,8,1,RN_DEC_AGR_C,RN,42.77,N
11/15/2018,8,1,RN_DEC_AGR_D,RN,42.77,N
11/15/2018,8,1,RN_DEC_GSU0,RN,42.77,N
11/15/2018,8,1,RN_DEC_GSU1,RN,42.77,N
11/15/2018,8,1,RN_DEC_GSU2,RN,42.77,N
11/15/2018,8,1,RN_ECEC_HOLT,RN,43.53,N
11/15/2018,8,1,RN_OCI_ALAMO,RN,47.82,N
11/15/2018,8,1,RN_RTS1,RN,43.18,N
11/15/2018,8,1,RN_SR_WIND1,RN,82.33,N
11/15/2018,8,1,RN_TOSBATT,RN,43.39,N
11/15/2018,8,1,ROUTE66_RN,RN,42.99,N
11/15/2018,8,1,RSK_RN,RN,43.44,N
11/15/2018,8,1,SALVTION_GEN,RN,42.93,N
11/15/2018,8,1,SANDHSYD1_2,RN,44,N
11/15/2018,8,1,SANDHSYD3_4,RN,44,N
11/15/2018,8,1,SANDHSYD6_7,RN,44,N
11/15/2018,8,1,SANDHSYD_5AC,PCCRN,44,N
11/15/2018,8,1,SANDHSYD_CC1,LCCRN,44,N
11/15/2018,8,1,SANTACRU_ALL,RN,98.32,N
11/15/2018,8,1,SAN_SANMIGG1,RN,54.29,N
11/15/2018,8,1,SC2SES_UNIT1,RN,42.6,N
11/15/2018,8,1,SCES_UNIT1,RN,42.77,N
11/15/2018,8,1,SCLP_PUN1,PUN,39.8,N
11/15/2018,8,1,SCLP_PUN2,PUN,39.79,N
11/15/2018,8,1,SCLP_PUN3,PUN,39.79,N
11/15/2018,8,1,SCLP_PUN4,PUN,39.8,N
11/15/2018,8,1,SCLP_SCLPC_1,RN,39.79,N
11/15/2018,8,1,SCLP_SCLPC_2,RN,39.79,N
11/15/2018,8,1,SCLP_SCLPC_3,RN,39.8,N
11/15/2018,8,1,SCLP_SCLPC_4,RN,39.79,N
11/15/2018,8,1,SCSES_UNIT2,RN,42.6,N
11/15/2018,8,1,SD5SES_5,RN,43.11,N
11/15/2018,8,1,SDSES_PUN1,PUN,43.11,N
11/15/2018,8,1,SDSES_PUN2,PUN,43.11,N
11/15/2018,8,1,SDSES_PUN3,PUN,43.11,N
11/15/2018,8,1,SDSES_PUN4,PUN,43.11,N
11/15/2018,8,1,SDSES_UNIT4,RN,43.11,N
11/15/2018,8,1,SENATEWD_1,RN,42.89,N
11/15/2018,8,1,SGM_SIGNALMT,RN,43.37,N
11/15/2018,8,1,SHAFFER_ALL,RN,86.36,N
11/15/2018,8,1,SHANNONW_RN,RN,42.88,N
11/15/2018,8,1,SILASRAY_CC1,LCCRN,82.12,N
11/15/2018,8,1,SIL_SILAS_10,RN,82.12,N
11/15/2018,8,1,SIL_SILAS_6,PCCRN,82.12,N
11/15/2018,8,1,SIL_SILAS_9,PCCRN,82.12,N
11/15/2018,8,1,SIRIUS_UNIT1,RN,44.23,N
11/15/2018,8,1,SJS_SJS_G1,RN,40.93,N
11/15/2018,8,1,SJS_SJS_G2,RN,40.93,N
11/15/2018,8,1,SKY1,RN,30.09,N
11/15/2018,8,1,SLTFRK_UN1_2,RN,42.99,N
11/15/2018,8,1,SL_PUN1,PUN,41,N
11/15/2018,8,1,SL_PUN2,PUN,41,N
11/15/2018,8,1,SL_SL_G1,RN,41,N
11/15/2018,8,1,SL_SL_G2,RN,41,N
11/15/2018,8,1,SL_SL_G3,RN,41,N
11/15/2018,8,1,SL_SL_G4,RN,41,N
11/15/2018,8,1,SOLARA_UNIT1,RN,43.01,N
11/15/2018,8,1,SPLAIN1_RN,RN,43.01,N
11/15/2018,8,1,SPLAIN2_RN,RN,43.01,N
11/15/2018,8,1,SPNC_SPNCE_4,RN,42.77,N
11/15/2018,8,1,SPNC_SPNCE_5,RN,42.77,N
11/15/2018,8,1,SPTX12B_RN,RN,43.99,N
11/15/2018,8,1,SRB_SRB_G1,RN,40.96,N
11/15/2018,8,1,SRB_SRB_G2,RN,40.96,N
11/15/2018,8,1,SRB_SRB_G3,RN,40.95,N
11/15/2018,8,1,SRB_SRB_G4,RN,41.03,N
11/15/2018,8,1,SRB_SRB_GT12,RN,40.96,N
11/15/2018,8,1,SRWE1_UNIT1,RN,43.29,N
11/15/2018,8,1,SSPURT_WIND1,RN,42.99,N
11/15/2018,8,1,STEAM_ENG123,RN,42.68,N
11/15/2018,8,1,STEA_STEAM_1,RN,42.68,N
11/15/2018,8,1,STEA_STEAM_2,RN,42.68,N
11/15/2018,8,1,STEA_STEAM_3,RN,42.68,N
11/15/2018,8,1,STELLA_RN,RN,84.35,N
11/15/2018,8,1,STP_STP_G1,RN,40.4,N
11/15/2018,8,1,STP_STP_G2,RN,40.4,N
11/15/2018,8,1,STWF_T1,RN,43.17,N
11/15/2018,8,1,SWEC_G1,RN,43.41,N
11/15/2018,8,1,SWEETWN2_2_4,RN,43.22,N
11/15/2018,8,1,SWEETWN3_3,RN,43.22,N
11/15/2018,8,1,SWEETWND_1,RN,43.22,N
11/15/2018,8,1,SWTWN4_WND45,RN,43.22,N
11/15/2018,8,1,SW_M_SW_MESA,RN,44.03,N
11/15/2018,8,1,TAHOKA_ALL,RN,43.29,N
11/15/2018,8,1,TC_PUN1,PUN,40.87,N
11/15/2018,8,1,TC_PUN2,PUN,40.87,N
11/15/2018,8,1,TC_TCHP1,RN,40.87,N
11/15/2018,8,1,TEN_CC1,LCCRN,42.73,N
11/15/2018,8,1,TEN_CT1_STG,PCCRN,42.73,N
11/15/2018,8,1,TGCCS_ALL,PCCRN,42.61,N
11/15/2018,8,1,TGCCS_CC1,LCCRN,42.61,N
11/15/2018,8,1,TGF_TGFGT,RN,38.08,N
11/15/2018,8,1,TGW_T1_T2,RN,84.35,N
11/15/2018,8,1,THW_1_CCU,PCCRN,41.04,N
11/15/2018,8,1,THW_2_CCU,PCCRN,41.04,N
11/15/2018,8,1,THW_CC1,LCCRN,41.04,N
11/15/2018,8,1,THW_CC2,LCCRN,41.04,N
11/15/2018,8,1,THW_THWGT5X,RN,41.08,N
11/15/2018,8,1,THW_THWGT_1,RN,41.02,N
11/15/2018,8,1,TKWSW_CHAMP,RN,43.21,N
11/15/2018,8,1,TKWSW_ROSCOE,RN,43.21,N
11/15/2018,8,1,TNP_TNP_O_1,RN,42.63,N
11/15/2018,8,1,TNP_TNP_O_2,RN,42.63,N
11/15/2018,8,1,TNSKA_CC1,LCCRN,42.71,N
11/15/2018,8,1,TNSKA_CCU,PCCRN,42.71,N
11/15/2018,8,1,TORR_ALL,RN,71.09,N
11/15/2018,8,1,TRENT_TRENT,RN,43.17,N
11/15/2018,8,1,TRINITY_ALL,RN,42.93,N
11/15/2018,8,1,TRSES_UNIT6,RN,42.6,N
11/15/2018,8,1,TTWEC_G1,RN,43.12,N
11/15/2018,8,1,TXCTY_CC1,LCCRN,40.86,N
11/15/2018,8,1,TXCTY_CTA,PCCRN,40.86,N
11/15/2018,8,1,TXCTY_CTB,PCCRN,40.86,N
11/15/2018,8,1,TXCTY_CTC,PCCRN,40.86,N
11/15/2018,8,1,TXCTY_ST,PCCRN,40.86,N
11/15/2018,8,1,TYLRWIND_RN,RN,42.75,N
11/15/2018,8,1,UCC_COG_PUN1,PUN,40.86,N
11/15/2018,8,1,UCC_COG_PUN2,PUN,40.86,N
11/15/2018,8,1,UCC_UCC_C_1,RN,40.86,N
11/15/2018,8,1,UCC_UCC_C_2,RN,40.86,N
11/15/2018,8,1,VERTIGO_UN1,RN,43,N
11/15/2018,8,1,VICTORIA_CC1,LCCRN,-27.37,N
11/15/2018,8,1,VICTPORT_ALL,RN,-23.81,N
11/15/2018,8,1,VIC_VICTORG5,PCCRN,-27.37,N
11/15/2018,8,1,VIC_VICTORG6,PCCRN,-27.37,N
11/15/2018,8,1,VISTRON_PUN1,PUN,-15.45,N
11/15/2018,8,1,VISTRON_PUN2,PUN,-15.45,N
11/15/2018,8,1,VISTRON_TG1,RN,-15.45,N
11/15/2018,8,1,VISTRON_TG2,RN,-15.45,N
11/15/2018,8,1,VLSES_UNIT3,PCCRN,42.72,N
11/15/2018,8,1,WAKEWE_ALL,RN,43.03,N
11/15/2018,8,1,WAP_WAPGT_1,RN,40.54,N
11/15/2018,8,1,WAP_WAP_G1,RN,40.54,N
11/15/2018,8,1,WAP_WAP_G2,RN,40.54,N
11/15/2018,8,1,WAP_WAP_G3,RN,40.54,N
11/15/2018,8,1,WAP_WAP_G4,RN,40.54,N
11/15/2018,8,1,WAP_WAP_G5,RN,40.54,N
11/15/2018,8,1,WAP_WAP_G6,RN,40.84,N
11/15/2018,8,1,WAP_WAP_G7,RN,40.84,N
11/15/2018,8,1,WAP_WAP_G8,RN,40.86,N
11/15/2018,8,1,WAYMARK_RN,RN,44.03,N
11/15/2018,8,1,WCPP_CC1,LCCRN,42.83,N
11/15/2018,8,1,WCPP_CT1,PCCRN,42.83,N
11/15/2018,8,1,WCPP_CT2,PCCRN,42.83,N
11/15/2018,8,1,WCPP_ST1,PCCRN,42.83,N
11/15/2018,8,1,WEBBER_WS_T1,RN,43.34,N
11/15/2018,8,1,WEC_WECG1,RN,43.1,N
11/15/2018,8,1,WFCOGEN_13,PCCRN,42.92,N
11/15/2018,8,1,WFCOGEN_24,PCCRN,42.92,N
11/15/2018,8,1,WFCOGEN_CC1,LCCRN,42.92,N
11/15/2018,8,1,WHCCS2_4,PCCRN,42.76,N
11/15/2018,8,1,WHCCS2_5_6,PCCRN,42.76,N
11/15/2018,8,1,WHCCS2_CC2,LCCRN,42.76,N
11/15/2018,8,1,WHCCS_CC1,LCCRN,42.76,N
11/15/2018,8,1,WHCCS_CT1_ST,PCCRN,42.76,N
11/15/2018,8,1,WHCCS_CT2,PCCRN,42.76,N
11/15/2018,8,1,WHITE_PT_UN1,RN,129.69,N
11/15/2018,8,1,WHTTAIL_WR1,RN,42.76,N
11/15/2018,8,1,WIPOPA_1_2,RN,39.74,N
11/15/2018,8,1,WIPOPA_3_4,RN,39.74,N
11/15/2018,8,1,WIR_WIRTZ_G1,RN,25.24,N
11/15/2018,8,1,WIR_WIRTZ_G2,RN,25.24,N
11/15/2018,8,1,WL_RANCH_RN,RN,44.45,N
11/15/2018,8,1,WNDTS2_UNIT1,RN,42.88,N
11/15/2018,8,1,WND_WHITNEY,RN,42.75,N
11/15/2018,8,1,WOO_WOODWRD1,RN,43.85,N
11/15/2018,8,1,WOO_WOODWRD2,RN,44.07,N
