DeliveryDate,HourEnding,SettlementPoint,SettlementPointPrice,DSTFlag
11/13/2018,5:00,TTWEC_G1,24.15,N
11/13/2018,5:00,TXCTY_CC1,25.65,N
11/13/2018,5:00,TXCTY_CTA,25.65,N
11/13/2018,5:00,TXCTY_CTB,25.65,N
11/13/2018,5:00,TXCTY_CTC,25.65,N
11/13/2018,5:00,TXCTY_ST,25.65,N
11/13/2018,5:00,TYLRWIND_RN,25.04,N
11/13/2018,5:00,UCC_COG_PUN1,26.04,N
11/13/2018,5:00,UCC_COG_PUN2,26.04,N
11/13/2018,5:00,UCC_UCC_C_1,26.04,N
11/13/2018,5:00,UCC_UCC_C_2,26.04,N
11/13/2018,5:00,VERTIGO_UN1,24.17,N
11/13/2018,5:00,VICTORIA_CC1,24.82,N
11/13/2018,5:00,VICTPORT_ALL,31.92,N
11/13/2018,5:00,VIC_VICTORG5,24.82,N
11/13/2018,5:00,VIC_VICTORG6,24.82,N
11/13/2018,5:00,VISTRON_PUN1,32.57,N
11/13/2018,5:00,VISTRON_PUN2,32.57,N
11/13/2018,5:00,VISTRON_TG1,32.57,N
11/13/2018,5:00,VISTRON_TG2,32.57,N
11/13/2018,5:00,VLSES_UNIT3,25.76,N
11/13/2018,5:00,WAKEWE_ALL,24.15,N
11/13/2018,5:00,WAP_WAPGT_1,24.67,N
11/13/2018,5:00,WAP_WAP_G1,24.67,N
11/13/2018,5:00,WAP_WAP_G2,24.67,N
11/13/2018,5:00,WAP_WAP_G3,24.67,N
11/13/2018,5:00,WAP_WAP_G4,24.67,N
11/13/2018,5:00,WAP_WAP_G5,24.67,N
11/13/2018,5:00,WAP_WAP_G6,24.57,N
11/13/2018,5:00,WAP_WAP_G7,24.57,N
11/13/2018,5:00,WAP_WAP_G8,24.61,N
11/13/2018,5:00,WAYMARK_RN,23.64,N
11/13/2018,5:00,WCPP_CC1,23.97,N
11/13/2018,5:00,WCPP_CT1,23.97,N
11/13/2018,5:00,WCPP_CT2,23.97,N
11/13/2018,5:00,WCPP_ST1,23.97,N
11/13/2018,5:00,WEBBER_WS_T1,24.37,N
11/13/2018,5:00,WEC_WECG1,24.27,N
11/13/2018,5:00,WFCOGEN_13,24.09,N
11/13/2018,5:00,WFCOGEN_24,24.09,N
11/13/2018,5:00,WFCOGEN_CC1,24.09,N
11/13/2018,5:00,WHCCS2_4,22.84,N
11/13/2018,5:00,WHCCS2_5_6,22.84,N
11/13/2018,5:00,WHCCS2_CC2,22.84,N
11/13/2018,5:00,WHCCS_CC1,22.84,N
11/13/2018,5:00,WHCCS_CT1_ST,22.84,N
11/13/2018,5:00,WHCCS_CT2,22.84,N
11/13/2018,5:00,WHITE_PT_UN1,32.04,N
11/13/2018,5:00,WHTTAIL_WR1,25.03,N
11/13/2018,5:00,WIPOPA_1_2,24.52,N
11/13/2018,5:00,WIPOPA_3_4,24.52,N
11/13/2018,5:00,WIR_WIRTZ_G1,23.36,N
11/13/2018,5:00,WIR_WIRTZ_G2,23.36,N
11/13/2018,5:00,WL_RANCH_RN,24.06,N
11/13/2018,5:00,WNDTS2_UNIT1,21.24,N
11/13/2018,5:00,WND_WHITNEY,24.4,N
11/13/2018,5:00,WOO_WOODWRD1,49.35,N
11/13/2018,5:00,WOO_WOODWRD2,24.23,N
11/13/2018,6:00,AEEC,30.46,N
11/13/2018,6:00,AMISTAD_ALL,31.88,N
11/13/2018,6:00,AMOCOOIL_CC1,33.02,N
11/13/2018,6:00,AMOCOOIL_CC2,33.02,N
11/13/2018,6:00,AMOCO_PUN1,33.02,N
11/13/2018,6:00,AMOCO_PUN2,33.02,N
11/13/2018,6:00,AMO_AMOCO_1,33.02,N
11/13/2018,6:00,AMO_AMOCO_2,33.02,N
11/13/2018,6:00,AMO_AMOCO_5,33.02,N
11/13/2018,6:00,AMO_AMOCO_G1,33.02,N
11/13/2018,6:00,AMO_AMOCO_G2,33.02,N
11/13/2018,6:00,AMO_AMOCO_G3,33.02,N
11/13/2018,6:00,AMO_AMOCO_S1,33.02,N
11/13/2018,6:00,AMO_AMOCO_S2,33.02,N
11/13/2018,6:00,ANACACHO_ANA,32.23,N
11/13/2018,6:00,ATK_ATKINSG7,47.72,N
11/13/2018,6:00,AUSTPL_ALL,31.02,N
11/13/2018,6:00,AZ_ALL,33.07,N
11/13/2018,6:00,BAC_RN_ALL,33.01,N
11/13/2018,6:00,BAFFIN_ALL,27.89,N
11/13/2018,6:00,BASTEN_CC1,31.04,N
11/13/2018,6:00,BASTEN_CCU,31.04,N
11/13/2018,6:00,BBREEZE_1_2,26.79,N
11/13/2018,6:00,BBSES_UNIT1,30.82,N
11/13/2018,6:00,BBSES_UNIT2,30.82,N
11/13/2018,6:00,BCATWD_WD_1,30.43,N
11/13/2018,6:00,BFM_HYD_ST1,32.98,N
11/13/2018,6:00,BLSMT1_5_A_6,30.53,N
11/13/2018,6:00,BOOTLEG_UN1,29.03,N
11/13/2018,6:00,BORDAS_345,32.2,N
11/13/2018,6:00,BOSQUESW_CC1,30.6,N
11/13/2018,6:00,BOSQUESW_CC2,30.39,N
11/13/2018,6:00,BOSQ_BSQSU_5,30.39,N
11/13/2018,6:00,BOSQ_BSQS_12,30.39,N
11/13/2018,6:00,BOSQ_BSQS_34,30.6,N
11/13/2018,6:00,BRAUNIG_CC1,30.7,N
11/13/2018,6:00,BRAUNIG_VHB1,32.24,N
11/13/2018,6:00,BRAUNIG_VHB2,32.24,N
11/13/2018,6:00,BRAUNIG_VHB3,31.85,N
11/13/2018,6:00,BRAZ_WND_ALL,30.76,N
11/13/2018,6:00,BRA_AVR1_CT2,30.7,N
11/13/2018,6:00,BRA_AVR_CST1,30.7,N
11/13/2018,6:00,BRISCOE_WIND,30.48,N
11/13/2018,6:00,BRTSW_BCW1,30.69,N
11/13/2018,6:00,BR_VHB6CT5_6,32.24,N
11/13/2018,6:00,BR_VHB6CT7_8,32.24,N
11/13/2018,6:00,BSF_PUN1,32.9,N
11/13/2018,6:00,BSF_PUN2,32.9,N
11/13/2018,6:00,BTE_BTE_G1,33.01,N
11/13/2018,6:00,BTE_BTE_G2,33.01,N
11/13/2018,6:00,BTE_BTE_G3,33.01,N
11/13/2018,6:00,BTE_BTE_G4,33.01,N
11/13/2018,6:00,BTE_CC1,33.01,N
11/13/2018,6:00,BTE_PUN1,33.01,N
11/13/2018,6:00,BTE_PUN2,33.01,N
11/13/2018,6:00,BUCHAN_ALL,30.05,N
11/13/2018,6:00,BUCKTHRN_RN,30.33,N
11/13/2018,6:00,BUFF_GAP_ALL,30.43,N
11/13/2018,6:00,BULLCRK_1_2,30.67,N
11/13/2018,6:00,BVE_CC1,32.77,N
11/13/2018,6:00,BVE_UNIT1,32.77,N
11/13/2018,6:00,BVE_UNIT2,32.77,N
11/13/2018,6:00,BVE_UNIT3,32.77,N
11/13/2018,6:00,BYU_BYU_1,32.97,N
11/13/2018,6:00,BYU_BYU_12,32.97,N
11/13/2018,6:00,BYU_BYU_34,32.97,N
11/13/2018,6:00,BYU_BYU_G8,32.97,N
11/13/2018,6:00,BYU_CC1,32.97,N
11/13/2018,6:00,BYU_PUN1,32.97,N
11/13/2018,6:00,BYU_PUN2,32.97,N
11/13/2018,6:00,BYU_PUN3,32.97,N
11/13/2018,6:00,BYU_PUN4,32.97,N
11/13/2018,6:00,B_DAVIS_3,61.55,N
11/13/2018,6:00,B_DAVIS_4,58.37,N
11/13/2018,6:00,B_DAVIS_CC1,61.55,N
11/13/2018,6:00,B_D_B_DAVIG1,61.55,N
11/13/2018,6:00,B_D_B_DAVIG2,58.37,N
11/13/2018,6:00,CABEZON_ALL,32.42,N
11/13/2018,6:00,CALAVER_JKS1,30.76,N
11/13/2018,6:00,CALAVER_JKS2,30.76,N
11/13/2018,6:00,CALAVER_JTD1,31.55,N
11/13/2018,6:00,CALAVER_JTD2,31.55,N
11/13/2018,6:00,CALAVER_OWS1,32.2,N
11/13/2018,6:00,CALAVER_OWS2,32.2,N
11/13/2018,6:00,CALHOUN_ALL,42.21,N
11/13/2018,6:00,CALLAHA_WND1,30.48,N
11/13/2018,6:00,CAL_ALL,33.1,N
11/13/2018,6:00,CAL_CALGT1,33.1,N
11/13/2018,6:00,CAL_CALSTG1,33.1,N
11/13/2018,6:00,CAL_CC1,33.1,N
11/13/2018,6:00,CAL_PUN1,33.1,N
11/13/2018,6:00,CAL_PUN2,33.1,N
11/13/2018,6:00,CAMWIND_RN,27.26,N
11/13/2018,6:00,CAPRIDG4_CR4,30.5,N
11/13/2018,6:00,CAPRIDGE_ALL,30.5,N
11/13/2018,6:00,CARBN_BSP_1,32.51,N
11/13/2018,6:00,CASL_GAP_UN1,30.15,N
11/13/2018,6:00,CBECII_1,32.21,N
11/13/2018,6:00,CBECII_2,32.21,N
11/13/2018,6:00,CBECII_CC3,32.21,N
11/13/2018,6:00,CBEC_ALL,32.67,N
11/13/2018,6:00,CBEC_CC1,32.67,N
11/13/2018,6:00,CBEC_CC2,32.67,N
11/13/2018,6:00,CBY4_ALL,33,N
11/13/2018,6:00,CBY4_CC1,33,N
11/13/2018,6:00,CBY_CBY_G1,33.01,N
11/13/2018,6:00,CBY_CBY_G2,33.02,N
11/13/2018,6:00,CCEC_CC1,38.35,N
11/13/2018,6:00,CCEC_GT1,38.35,N
11/13/2018,6:00,CCEC_GT2,38.35,N
11/13/2018,6:00,CCEC_PUN1,38.35,N
11/13/2018,6:00,CCEC_PUN2,38.35,N
11/13/2018,6:00,CCEC_ST1,38.35,N
11/13/2018,6:00,CEDROHI_CHW1,17.55,N
11/13/2018,6:00,CFLATS_UNIT,25.85,N
11/13/2018,6:00,CHAMON_UN1,33.03,N
11/13/2018,6:00,CHAMON_UN2,33.03,N
11/13/2018,6:00,CHEDPW_GT2,33.02,N
11/13/2018,6:00,CHE_CC1,32.98,N
11/13/2018,6:00,CHE_LYD,32.93,N
11/13/2018,6:00,CHE_LYD2,32.93,N
11/13/2018,6:00,CHE_PUN1,32.93,N
11/13/2018,6:00,CHE_PUN2,32.93,N
11/13/2018,6:00,COL_COLETOG1,29.07,N
11/13/2018,6:00,COTPLNS_RN,30.46,N
11/13/2018,6:00,COTTON_PAP2,39.69,N
11/13/2018,6:00,CPSES_UNIT1,28.06,N
11/13/2018,6:00,CPSES_UNIT2,28.06,N
11/13/2018,6:00,CSC_CSECG1_2,30.71,N
11/13/2018,6:00,CVC_CC1,33.02,N
11/13/2018,6:00,CVC_CVCG1_5,33.02,N
11/13/2018,6:00,CVC_CVC_G2,33.02,N
11/13/2018,6:00,CVC_CVC_G3,33.02,N
11/13/2018,6:00,DANSBY_ALL,49.61,N
11/13/2018,6:00,DC2SES_ALL,29.15,N
11/13/2018,6:00,DC_E,32.86,N
11/13/2018,6:00,DC_L,32.91,N
11/13/2018,6:00,DC_N,30.56,N
11/13/2018,6:00,DC_R,39.34,N
11/13/2018,6:00,DC_S,32.58,N
11/13/2018,6:00,DDPEC_CC1,32.97,N
11/13/2018,6:00,DDPEC_GT1,32.97,N
11/13/2018,6:00,DDPEC_GT2,32.97,N
11/13/2018,6:00,DDPEC_GT3,32.97,N
11/13/2018,6:00,DDPEC_GT4,32.97,N
11/13/2018,6:00,DDPEC_GT6,32.97,N
11/13/2018,6:00,DDPEC_ST1,32.97,N
11/13/2018,6:00,DECKER_DPG1,31.02,N
11/13/2018,6:00,DECKER_DPG2,31.02,N
11/13/2018,6:00,DECKER_GT,31.01,N
11/13/2018,6:00,DENISON_G1_2,32.66,N
11/13/2018,6:00,DERMOTT_ALL,30.44,N
11/13/2018,6:00,DIB_CC1,33.01,N
11/13/2018,6:00,DIB_DIB_G1,33.01,N
11/13/2018,6:00,DIB_DIB_G2,33.01,N
11/13/2018,6:00,DIB_DIB_G3,33.01,N
11/13/2018,6:00,DIB_DIB_G4,33.01,N
11/13/2018,6:00,DIB_PUN1,33.01,N
11/13/2018,6:00,DIB_PUN2,33.01,N
11/13/2018,6:00,DOWGEN_PUN1,32.9,N
11/13/2018,6:00,DOWGEN_PUN2,32.9,N
11/13/2018,6:00,DOWGEN_PUN3,32.9,N
11/13/2018,6:00,DOW_61_2_63,32.9,N
11/13/2018,6:00,DOW_64,32.9,N
11/13/2018,6:00,DOW_81_2_84,32.9,N
11/13/2018,6:00,DOW_G37_G35,32.9,N
11/13/2018,6:00,DOW_G66_ST65,32.9,N
11/13/2018,6:00,DOW_G67,32.9,N
11/13/2018,6:00,DOW_G96_ST95,32.9,N
11/13/2018,6:00,DUKE_CC1,32.91,N
11/13/2018,6:00,DUKE_GST1CCU,32.91,N
11/13/2018,6:00,DUKE_GT2_CCU,32.91,N
11/13/2018,6:00,DUP_DUPV1_G1,45.29,N
11/13/2018,6:00,DUP_PUN1,45.29,N
11/13/2018,6:00,DUP_PUN2,45.29,N
11/13/2018,6:00,DUP_PUN3,45.29,N
11/13/2018,6:00,DUP_PUN4,45.29,N
11/13/2018,6:00,ECLIPSE_UN1,32.12,N
11/13/2018,6:00,ELB_ELBCREEK,29.66,N
11/13/2018,6:00,ELECTRAW_1_2,30.56,N
11/13/2018,6:00,ENAS_ENA1,30.98,N
11/13/2018,6:00,ETCCS_CC1,34.3,N
11/13/2018,6:00,ETCCS_CCU,34.3,N
11/13/2018,6:00,EXGNSND_RN,32.61,N
11/13/2018,6:00,EXGNWTL_1,17.55,N
11/13/2018,6:00,EXN_14,33.03,N
11/13/2018,6:00,EXN_1_3,33.03,N
11/13/2018,6:00,EXN_4,33.03,N
11/13/2018,6:00,EXN_8,33.03,N
11/13/2018,6:00,EXN_9_13,33.03,N
11/13/2018,6:00,EXN_PUN1,33.03,N
11/13/2018,6:00,EXN_PUN2,33.03,N
11/13/2018,6:00,EXN_PUN3,33.03,N
11/13/2018,6:00,FAL_FALCONG1,36.65,N
11/13/2018,6:00,FAL_FALCONG2,36.65,N
11/13/2018,6:00,FAL_FALCONG3,36.65,N
11/13/2018,6:00,FEGC_RN,32.86,N
11/13/2018,6:00,FERGCC_CC1,29.98,N
11/13/2018,6:00,FERGCC_GT1_1,29.98,N
11/13/2018,6:00,FERGCC_GT2_3,29.98,N
11/13/2018,6:00,FERGCC_ST1_5,29.98,N
11/13/2018,6:00,FERMI_ALL,30.09,N
11/13/2018,6:00,FLCNS_CC1,32.26,N
11/13/2018,6:00,FLCNS_UNIT1,32.26,N
11/13/2018,6:00,FLCNS_UNIT2,32.26,N
11/13/2018,6:00,FLCNS_UNIT3,32.26,N
11/13/2018,6:00,FLTCK_SSI,30.23,N
11/13/2018,6:00,FLUVANNA_1_2,30.52,N
11/13/2018,6:00,FORMOSA_CC1,41.36,N
11/13/2018,6:00,FORMOSA_PUN1,41.36,N
11/13/2018,6:00,FORMOSA_PUN2,41.36,N
11/13/2018,6:00,FO_FORMOSA11,41.36,N
11/13/2018,6:00,FO_FORMOSA12,41.36,N
11/13/2018,6:00,FO_FORMOSG1,41.36,N
11/13/2018,6:00,FO_FORMOSG10,41.36,N
11/13/2018,6:00,FO_FORMOSG2,41.36,N
11/13/2018,6:00,FO_FORMOSG3,41.36,N
11/13/2018,6:00,FO_FORMOSG4,41.36,N
11/13/2018,6:00,FO_FORMOSG5,41.36,N
11/13/2018,6:00,FO_FORMOSG6,41.36,N
11/13/2018,6:00,FO_FORMOSG7,41.36,N
11/13/2018,6:00,FO_FORMOSG8,41.36,N
11/13/2018,6:00,FO_FORMOSG9,41.36,N
11/13/2018,6:00,FPPYD_FPP_G1,23.28,N
11/13/2018,6:00,FPPYD_FPP_G2,23.28,N
11/13/2018,6:00,FPPYD_FPP_G3,23.28,N
11/13/2018,6:00,FREC_1_CCU,31.47,N
11/13/2018,6:00,FREC_2_CCU,30.64,N
11/13/2018,6:00,FREC_CC1,31.47,N
11/13/2018,6:00,FREC_CC2,30.64,N
11/13/2018,6:00,FRNYPP_1_CCU,33.07,N
11/13/2018,6:00,FRNYPP_2_CCU,33.07,N
11/13/2018,6:00,FRNYPP_CC1,33.07,N
11/13/2018,6:00,FRNYPP_CC2,33.07,N
11/13/2018,6:00,FTR_CC1,33.32,N
11/13/2018,6:00,FTR_FTR_G1_4,33.32,N
11/13/2018,6:00,FTWIND_UNIT1,30.39,N
11/13/2018,6:00,GBY_GBY_5,32.99,N
11/13/2018,6:00,GBY_GT,32.97,N
11/13/2018,6:00,GIB_GIB_CRG1,33.42,N
11/13/2018,6:00,GID_GIDEONG1,31.22,N
11/13/2018,6:00,GID_GIDEONG2,31.22,N
11/13/2018,6:00,GID_GIDEONG3,31.22,N
11/13/2018,6:00,GOA_GOATWIND,30.5,N
11/13/2018,6:00,GPASTURE_ALL,30.5,N
11/13/2018,6:00,GRANDVW1_A_B,30.48,N
11/13/2018,6:00,GRSES_UNIT1,30.3,N
11/13/2018,6:00,GRSES_UNIT2,30.13,N
11/13/2018,6:00,GUADG_CC1,31.04,N
11/13/2018,6:00,GUADG_CC2,31.04,N
11/13/2018,6:00,GUADG_CCU1,31.04,N
11/13/2018,6:00,GUADG_CCU2,31.04,N
11/13/2018,6:00,GUNMTN_NODE,32.47,N
11/13/2018,6:00,GWEC_G1,30.21,N
11/13/2018,6:00,HAYSEN1_2,31.01,N
11/13/2018,6:00,HAYSEN3_4,31.01,N
11/13/2018,6:00,HB_BUSAVG,31.07,N
11/13/2018,6:00,HB_HOUSTON,32.96,N
11/13/2018,6:00,HB_HUBAVG,31.14,N
11/13/2018,6:00,HB_NORTH,31.28,N
11/13/2018,6:00,HB_SOUTH,29.44,N
11/13/2018,6:00,HB_WEST,30.86,N
11/13/2018,6:00,HELIOS_RN,32.49,N
11/13/2018,6:00,HHGT_KENDAL,30.67,N
11/13/2018,6:00,HHOLLW2_WND1,30.43,N
11/13/2018,6:00,HHOLLW3_WND1,30.43,N
11/13/2018,6:00,HHOLLW4_WND1,30.43,N
11/13/2018,6:00,HICK_G1_G2,29.66,N
11/13/2018,6:00,HLSES_UNIT3,39.27,N
11/13/2018,6:00,HLSES_UNIT4,39.27,N
11/13/2018,6:00,HLSES_UNIT5,39.27,N
11/13/2018,6:00,HORSECRK_RN,30.35,N
11/13/2018,6:00,HOVEY_GEN,71.27,N
11/13/2018,6:00,HRFDWIND_ALL,30.48,N
11/13/2018,6:00,HWF_HWFG1,30.28,N
11/13/2018,6:00,H_HOLLO_WND1,30.43,N
11/13/2018,6:00,INDN_INDNNWP,28.64,N
11/13/2018,6:00,IND_INADALE1,30.4,N
11/13/2018,6:00,INGLCOSW_CC1,39.9,N
11/13/2018,6:00,INGLCOSW_STG,39.9,N
11/13/2018,6:00,INGLCOS_CTG1,39.9,N
11/13/2018,6:00,INGLCOS_CTG2,39.9,N
11/13/2018,6:00,INGLCO_PUN1,39.9,N
11/13/2018,6:00,INGLCO_PUN2,39.9,N
11/13/2018,6:00,INGLCO_PUN3,39.9,N
11/13/2018,6:00,INKS_INKS_G1,30.05,N
11/13/2018,6:00,IN_INDNENR,28.76,N
11/13/2018,6:00,IN_INDNENR_2,29,N
11/13/2018,6:00,JACKCNTY_CC1,31.48,N
11/13/2018,6:00,JACKCNTY_CT1,31.48,N
11/13/2018,6:00,JACKCNTY_CT2,31.48,N
11/13/2018,6:00,JACKCNTY_STG,31.48,N
11/13/2018,6:00,JCKCNTY2_CC1,30.22,N
11/13/2018,6:00,JCKCNTY2_CT3,30.22,N
11/13/2018,6:00,JCKCNTY2_CT4,30.22,N
11/13/2018,6:00,JCKCNTY2_ST2,30.22,N
11/13/2018,6:00,KEECHI_U1,31.48,N
11/13/2018,6:00,KEO_KEO_SM1,28.34,N
11/13/2018,6:00,KING_KINGNE,29.07,N
11/13/2018,6:00,KING_KINGNW,30.01,N
11/13/2018,6:00,KING_KINGSE,29.07,N
11/13/2018,6:00,KING_KINGSW,30.01,N
11/13/2018,6:00,KMCHI_CC1,32.74,N
11/13/2018,6:00,KMCHI_CC2,32.74,N
11/13/2018,6:00,LAMESASLR_G,32.79,N
11/13/2018,6:00,LARDVFTN_G4,32.91,N
11/13/2018,6:00,LARDVFTN_G5,32.91,N
11/13/2018,6:00,LASSO_GEN,76.68,N
11/13/2018,6:00,LEG_LEG_G1,30.23,N
11/13/2018,6:00,LEG_LEG_G2,30.23,N
11/13/2018,6:00,LEONLCPCT1_2,32.33,N
11/13/2018,6:00,LEONLCPCT3_4,32.33,N
11/13/2018,6:00,LFBIO_UNIT1,32.07,N
11/13/2018,6:00,LGD_LANGFORD,30.28,N
11/13/2018,6:00,LGE_CC1,39.92,N
11/13/2018,6:00,LGE_LGE_GT1,39.92,N
11/13/2018,6:00,LGE_LGE_GT2,39.92,N
11/13/2018,6:00,LGE_LGE_STG,39.92,N
11/13/2018,6:00,LGE_PUN1,39.92,N
11/13/2018,6:00,LGE_PUN2,39.9,N
11/13/2018,6:00,LGW_UNIT_ALL,24.66,N
11/13/2018,6:00,LHM_CVC_G4,32.99,N
11/13/2018,6:00,LHM_PUN1,32.99,N
11/13/2018,6:00,LHM_PUN2,32.99,N
11/13/2018,6:00,LHORN_N_U1_2,30.48,N
11/13/2018,6:00,LHSES_UNIT1,33.47,N
11/13/2018,6:00,LHSES_UNIT2,33.47,N
11/13/2018,6:00,LNCRK_ALL,30.32,N
11/13/2018,6:00,LONEWOLF_ALL,30.49,N
11/13/2018,6:00,LOSTPI_CC1,23.13,N
11/13/2018,6:00,LOS_LOSTPGT1,23.13,N
11/13/2018,6:00,LOS_LOSTPGT2,23.13,N
11/13/2018,6:00,LOS_LOSTPST1,23.13,N
11/13/2018,6:00,LPCCS_CC1,32.78,N
11/13/2018,6:00,LPCCS_CC2,32.78,N
11/13/2018,6:00,LPCCS_CT11,32.78,N
11/13/2018,6:00,LPCCS_CT12,32.78,N
11/13/2018,6:00,LPCCS_CT21,32.78,N
11/13/2018,6:00,LPCCS_CT22,32.78,N
11/13/2018,6:00,LPCCS_UNIT1,32.78,N
11/13/2018,6:00,LPCCS_UNIT2,32.78,N
11/13/2018,6:00,LV1A_LV1B,26.18,N
11/13/2018,6:00,LV3_RN,37.64,N
11/13/2018,6:00,LV3_UNIT1,32.19,N
11/13/2018,6:00,LV4_UNIT_1,32.19,N
11/13/2018,6:00,LV5_UNIT1,37.64,N
11/13/2018,6:00,LZ_AEN,31.02,N
11/13/2018,6:00,LZ_CPS,31.75,N
11/13/2018,6:00,LZ_HOUSTON,32.96,N
11/13/2018,6:00,LZ_LCRA,30.98,N
11/13/2018,6:00,LZ_NORTH,33.38,N
11/13/2018,6:00,LZ_RAYBN,32.87,N
11/13/2018,6:00,LZ_SOUTH,35.63,N
11/13/2018,6:00,LZ_WEST,38.46,N
11/13/2018,6:00,MARBFA,30.88,N
11/13/2018,6:00,MARIAH_ALL,30.48,N
11/13/2018,6:00,MAR_MARSFOG1,31,N
11/13/2018,6:00,MAR_MARSFOG2,31,N
11/13/2018,6:00,MAR_MARSFOG3,31,N
11/13/2018,6:00,MCDLD_FCSBW1,32.85,N
11/13/2018,6:00,MCSES_UNIT6,36.9,N
11/13/2018,6:00,MCSES_UNIT7,36.9,N
11/13/2018,6:00,MCSES_UNIT8,36.9,N
11/13/2018,6:00,MDANP_CT1_2,30.19,N
11/13/2018,6:00,MDANP_CT3_4,30.19,N
11/13/2018,6:00,MDANP_CT5_6,30.19,N
11/13/2018,6:00,MESQCRK_ALL,30.14,N
11/13/2018,6:00,MGSES_CT123,30.97,N
11/13/2018,6:00,MGSES_CT456,30.97,N
11/13/2018,6:00,MIAM1_G1_G2,30.48,N
11/13/2018,6:00,MIL_MILG1_2,30.59,N
11/13/2018,6:00,MIL_MILG345,30.59,N
11/13/2018,6:00,MIRAGE_G1,32.98,N
11/13/2018,6:00,MIRASOLE_GEN,32.09,N
11/13/2018,6:00,MLSES_UNIT1,32.37,N
11/13/2018,6:00,MLSES_UNIT2,32.37,N
11/13/2018,6:00,MLSES_UNIT3,32.37,N
11/13/2018,6:00,MNSES_UNIT1,32.86,N
11/13/2018,6:00,MNSES_UNIT2,32.86,N
11/13/2018,6:00,MNSES_UNIT3,32.86,N
11/13/2018,6:00,MOZART_WIND1,30.71,N
11/13/2018,6:00,MWEC_G1,30.72,N
11/13/2018,6:00,NACPW_UNIT1,32.1,N
11/13/2018,6:00,NBOHR_RN,31.12,N
11/13/2018,6:00,NCARBIDEG8,50.58,N
11/13/2018,6:00,NCARBIDE_1_7,50.58,N
11/13/2018,6:00,NCARBID_PUN1,50.58,N
11/13/2018,6:00,NCARBID_PUN2,50.58,N
11/13/2018,6:00,NEDIN_CC1,32.76,N
11/13/2018,6:00,NED_NEDIN_G1,32.76,N
11/13/2018,6:00,NED_NEDIN_G2,32.76,N
11/13/2018,6:00,NED_NEDIN_G3,32.76,N
11/13/2018,6:00,NUECES_B_CC1,38.32,N
11/13/2018,6:00,NUE_NUECESG7,38.4,N
11/13/2018,6:00,NUE_NUECESG8,38.25,N
11/13/2018,6:00,NUE_NUECESG9,38.25,N
11/13/2018,6:00,NWF_NWF1,77.8,N
11/13/2018,6:00,OECCS_1,27.59,N
11/13/2018,6:00,OECCS_2,27.59,N
11/13/2018,6:00,OECCS_CC1,27.59,N
11/13/2018,6:00,OECCS_CC2,27.59,N
11/13/2018,6:00,OGSES_1,29.42,N
11/13/2018,6:00,OGSES_2,29.42,N
11/13/2018,6:00,OKLA_OKLA_G1,30.55,N
11/13/2018,6:00,OLIN_OLING_1,33.07,N
11/13/2018,6:00,OLIN_OLING_2,33.07,N
11/13/2018,6:00,OLIN_OLING_3,33.07,N
11/13/2018,6:00,OLIN_OLING_4,33.07,N
11/13/2018,6:00,OWF_OWF,32.89,N
11/13/2018,6:00,OXY_OXY_CCG1,39.94,N
11/13/2018,6:00,OXY_PUN1,39.94,N
11/13/2018,6:00,OXY_PUN2,39.94,N
11/13/2018,6:00,PANDA_S_CC1,32.63,N
11/13/2018,6:00,PANDA_S_CT1,32.63,N
11/13/2018,6:00,PANDA_S_CT2,32.63,N
11/13/2018,6:00,PANDA_S_ST1,32.63,N
11/13/2018,6:00,PANDA_T1_CC1,30.37,N
11/13/2018,6:00,PANDA_T1_CT1,30.37,N
11/13/2018,6:00,PANDA_T1_CT2,30.37,N
11/13/2018,6:00,PANDA_T1_ST1,30.37,N
11/13/2018,6:00,PANDA_T2_CC1,30.37,N
11/13/2018,6:00,PANDA_T2_CT1,30.37,N
11/13/2018,6:00,PANDA_T2_CT2,30.37,N
11/13/2018,6:00,PANDA_T2_ST1,30.37,N
11/13/2018,6:00,PAP1_PAP1,39.69,N
11/13/2018,6:00,PB2SES_CT1,52.8,N
11/13/2018,6:00,PB2SES_CT2,52.8,N
11/13/2018,6:00,PB2SES_CT3,52.8,N
11/13/2018,6:00,PB2SES_CT4,52.8,N
11/13/2018,6:00,PB2SES_CT5,52.8,N
11/13/2018,6:00,PC_NORTH_1,29.66,N
11/13/2018,6:00,PC_SOUTH_ALL,29.66,N
11/13/2018,6:00,PEARSA_1_24,32.94,N
11/13/2018,6:00,PEAR_PEARS_1,33.03,N
11/13/2018,6:00,PEAR_PEARS_2,33.03,N
11/13/2018,6:00,PENA_ALL,27.89,N
11/13/2018,6:00,PH1_UNIT1_2,30.48,N
11/13/2018,6:00,PH2_U1_U2,30.48,N
11/13/2018,6:00,PNPI_GT2_RN,32.81,N
11/13/2018,6:00,PR_PR_G2,33.01,N
11/13/2018,6:00,PSA_CC1,32.99,N
11/13/2018,6:00,PSA_PSA_G1,32.99,N
11/13/2018,6:00,PSA_PSA_G2,32.99,N
11/13/2018,6:00,PSA_PSA_G3,32.99,N
11/13/2018,6:00,PSA_PSA_G4,32.99,N
11/13/2018,6:00,PSA_PSA_G5,32.99,N
11/13/2018,6:00,PSA_PSA_G6,32.99,N
11/13/2018,6:00,PSA_PSA_G7,32.99,N
11/13/2018,6:00,PSA_PUN1,32.99,N
